Author,Year,DOI,Plant.sp,Assoc.sp,Intxn.type,Assoc.type,Pop1,Pop2,Plant.Fst,Assoc.Fst,Geog.dist.km,Entry.by,
Yoder,2013,10.1111/jeb.12134,Yucca jaegeriana,Tegeticula antithetica,Mutualism,Insect,Cima,AlamoLake,0.07338,0.053219,238.914587,jby,
Yoder,2013,10.1111/jeb.12134,Yucca jaegeriana,Tegeticula antithetica,Mutualism,Insect,Searchlight,AlamoLake,0.092788,0.070399,216.9622,jby,
Yoder,2013,10.1111/jeb.12134,Yucca jaegeriana,Tegeticula antithetica,Mutualism,Insect,DolanSprings,AlamoLake,0.10127,0.046809,174.631039,jby,
Yoder,2013,10.1111/jeb.12134,Yucca jaegeriana,Tegeticula antithetica,Mutualism,Insect,Wikieup,AlamoLake,0.082171,0.064223,60.1154111,jby,
Yoder,2013,10.1111/jeb.12134,Yucca jaegeriana,Tegeticula antithetica,Mutualism,Insect,AlamoLake,AlamoLake,0,0,0,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,8,12,1,0.07,59,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,8,14,1,0.15,76,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,8,15,0.97,0.12,74,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,8,16,0.93,0.11,74,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,8,18,0.95,0.63,116,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,8,20,0.97,0.68,117,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,8,22,0.98,0.69,138,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,12,14,0,0.04,24,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,12,15,0.89,0,22,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,12,16,0.33,0.02,23,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,12,18,0.93,0.55,63,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,12,20,0.96,0.6,63,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,12,22,0.97,0.6,80,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,14,15,0.83,0.02,4,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,14,16,0.2,0.04,3,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,14,18,0.9,0.58,46,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,14,20,0.94,0.63,46,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,14,22,0.96,0.61,58,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,15,16,0.43,0.05,0.5,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,15,18,0.92,0.52,52,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,15,20,0.94,0.57,52,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,15,22,0.94,0.57,60,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,16,18,0.84,0.59,52,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,16,20,0.88,0.64,52,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,16,22,0.86,0.64,60,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,18,20,0.81,0,2,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,18,22,0.83,0.01,14,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,20,22,0.96,0.04,4,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,1,2,0.43,0,4,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,1,3,0.94,0.01,4,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,1,6,0,0.01,19,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,1,7,0,0.01,2,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,2,3,0.35,0.05,0.3,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,2,6,0.39,0.01,21,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,2,7,0.41,0.02,5,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,3,6,0.93,0.02,21,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,3,7,0.93,0.02,5,jby,
Anderson,2004,10.1111/j.0014-3820.2004.tb00457.x,Roridula gorgonius,Pameridea roridulae,Mutualism,Insect,6,7,0,0.01,18,jby,
Zhou,2018,10.1093/aob/mcy091,Silene stellata,Hadena ectypa,Mutualism,Insect,Meadow,Windrock,0.146,-0.002,7.61,mrp,Note: geog. distance from google map
Zhou,2018,10.1093/aob/mcy091,Silene stellata,Hadena ectypa,Mutualism,Insect,Meadow,Woodland,0.081,0.008,1.15,mrp,Note: geog. distance from google map
Zhou,2018,10.1093/aob/mcy091,Silene stellata,Hadena ectypa,Mutualism,Insect,Woodland,Windrock,0.215,0.008,7.15,mrp,Note: geog. distance from google map
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,AZJC,COAR,0.289,0.24,628.766404,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,AZJC,COBTSV,0.309,0.857,781.03971,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,AZJC,COSM,0.315,0.747,457.955166,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,AZJC,NMRP,0.234,0.26,522.475811,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,AZJC,NMRR,0.353,0.693,545.566354,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,AZJC,UTIC,0.328,0.205,388.428632,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,AZJC,UTSC,0.335,0.674,564.02763,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,AZJC,UTWR,0.406,0.779,703.383108,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,AZJC,WYSR,0.446,0.91,946.650388,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,COAR,COBTSV,0.04,0.134,175.766695,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,COAR,COSM,0.069,0.143,185.775182,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,COAR,NMRP,0.033,0,285.140689,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,COAR,NMRR,0.029,0.057,227.354775,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,COAR,UTIC,0.068,0,314.054209,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,COAR,UTSC,0.162,0.081,505.009801,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,COAR,UTWR,0.232,0.165,537.06576,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,COAR,WYSR,0.24,0.247,646.039594,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,COBTSV,COSM,0.057,0,323.14877,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,COBTSV,NMRP,0.074,0.174,453.141329,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,COBTSV,NMRR,0.082,0,393.877159,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,COBTSV,UTIC,0.061,0.367,422.919283,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,COBTSV,UTSC,0.121,0,528.095464,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,COBTSV,UTWR,0.198,0,512.166701,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,COBTSV,WYSR,0.211,0,550.504741,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,COSM,NMRP,0.075,0.183,297.258529,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,COSM,NMRR,0.087,0,262.227795,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,COSM,UTIC,0.008,0.327,135.192737,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,COSM,UTSC,0.082,0,378.935148,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,COSM,UTWR,0.08,0,454.225507,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,COSM,WYSR,0.085,0.023,628.814887,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,NMRP,NMRR,0.024,0.08,59.4071124,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,NMRP,UTIC,0.09,0.024,405.79811,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,NMRP,UTSC,0.18,0.109,673.102572,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,NMRP,UTWR,0.247,0.215,750.595993,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,NMRP,WYSR,0.269,0.326,906.707639,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,NMRR,UTIC,0.093,0.233,381.943052,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,NMRR,UTSC,0.23,0,641.130297,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,NMRR,UTWR,0.29,0.002,710.331618,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,NMRR,WYSR,0.301,0.103,856.856757,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,UTIC,UTSC,0.103,0.253,275.092405,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,UTIC,UTWR,0.1,0.382,380.475068,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,UTIC,WYSR,0.094,0.516,593.705493,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,UTSC,UTWR,0.062,0,142.203418,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,UTSC,WYSR,0.066,0.049,392.696784,mrp,
Evans,2013,10.1007/s10682-012-9582-2,Populus angustifolia,Aceria parapopuli,Antagonism,Insect,UTWR,WYSR,0,0.003,251.052836,mrp,
Garrido,2012,10.1111/j.1469-8137.2011.03923.x,Datura stramonium,Lema trilineata,Antagonism,Insect,Esperanza,Pedregal,0.56,0.16,198.491529,mrp,
Garrido,2012,10.1111/j.1469-8137.2011.03923.x,Datura stramonium,Lema trilineata,Antagonism,Insect,Esperanza,Teothuacan,0.29,0.13,181.811441,mrp,
Garrido,2012,10.1111/j.1469-8137.2011.03923.x,Datura stramonium,Lema trilineata,Antagonism,Insect,Esperanza,Tula,0.39,0.14,247.066239,mrp,
Garrido,2012,10.1111/j.1469-8137.2011.03923.x,Datura stramonium,Lema trilineata,Antagonism,Insect,Pedregal,Teothuacan,0.47,0.04,52.9654986,mrp,
Garrido,2012,10.1111/j.1469-8137.2011.03923.x,Datura stramonium,Lema trilineata,Antagonism,Insect,Pedregal,Tula,0.27,0.07,82.9788466,mrp,
Garrido,2012,10.1111/j.1469-8137.2011.03923.x,Datura stramonium,Lema trilineata,Antagonism,Insect,Teothuacan,Tula,0.25,0.03,65.7918501,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,Sorby,Jonkoping,0.132,0.021,162,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,Sorby,Aarhus,0.098,0.061,635,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,Sorby,NorraAsum,0.099,0.056,270,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,Sorby,Kaseberga,0.099,0.04,366,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,Sorby,GardsKopinge,0.085,0.051,295,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,Sorby,Renkum,0.135,0.049,1298,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,Sorby,Tolkamer,0.1,0.036,1252,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,Sorby,Stechendorf,0.103,0.058,1012,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,Jonkoping,Aarhus,0.07,0.039,473,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,Jonkoping,NorraAsum,0.073,0.022,165,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,Jonkoping,Kaseberga,0.088,0.011,268,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,Jonkoping,GardsKopinge,0.076,0.012,186,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,Jonkoping,Renkum,0.08,0.037,1135,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,Jonkoping,Tolkamer,0.086,0.013,1096,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,Jonkoping,Stechendorf,0.057,0.033,900,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,Aarhus,NorraAsum,0.038,0.01,433,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,Aarhus,Kaseberga,0.032,0.037,436,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,Aarhus,GardsKopinge,0.032,0.03,427,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,Aarhus,Renkum,0.061,0.024,679,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,Aarhus,Tolkamer,0.028,0.023,648,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,Aarhus,Stechendorf,0.033,0.036,696,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,NorraAsum,Kaseberga,0.027,0.023,106,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,NorraAsum,GardsKopinge,0.022,0.007,25,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,NorraAsum,Renkum,0.077,0.012,1051,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,NorraAsum,Tolkamer,0.057,0.006,1001,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,NorraAsum,Stechendorf,0.052,0.018,745,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,Kaseberga,GardsKopinge,0.026,0.02,80,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,Kaseberga,Renkum,0.069,0.049,1002,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,Kaseberga,Tolkamer,0.062,0.034,945,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,Kaseberga,Stechendorf,0.055,0.021,646,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,GardsKopinge,Renkum,0.068,0.025,1038,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,GardsKopinge,Tolkamer,0.056,0.007,989,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,GardsKopinge,Stechendorf,0.05,0.027,721,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,Renkum,Tolkamer,0.079,0.012,344,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,Renkum,Stechendorf,0.057,0.025,342,mrp,
Magalhaes,2011,10.1111/j.1365-294X.2011.05296.x,Silene latifolia,Hadena bicruris,Mutualism,Insect,Tolkamer,Stechendorf,0.039,0.014,637,mrp,
Delmotte,1999,10.1046/j.1365-2540.1999.00485.x,Silene latifolia,Microbotryum violaceum,Antagonism,Fungus,Friedlingen/Ray,Waltenheim/St Louis,0.0223359,0.44533051,12.7,jby,
Delmotte,1999,10.1046/j.1365-2540.1999.00485.x,Silene latifolia,Microbotryum violaceum,Antagonism,Fungus,Friedlingen/Ray,Weiningen,0.14997409,0.52988905,88.9,jby,
Delmotte,1999,10.1046/j.1365-2540.1999.00485.x,Silene latifolia,Microbotryum violaceum,Antagonism,Fungus,Waltenheim/St Louis,Weiningen,0.02802989,0.03555919,99.2,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,ASP,BAL,0.23494167,0.23746292,993.839667,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,ASP,BAZ,0.25333761,0.18239692,557.710749,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BAL,BAZ,0.12426967,0.19158521,738.477721,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,ASP,BDL,0.36886628,0.2075595,680.761217,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BAL,BDL,0.30615691,0.20705355,315.727762,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BAZ,BDL,0.32656536,0.1789661,535.751258,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,ASP,BEG,0.2708065,0.23890395,717.228283,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BAL,BEG,0.17752082,0.22243276,278.755236,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BAZ,BEG,0.19229345,0.19263693,508.367773,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BDL,BEG,0.31327497,0.21738876,73.025586,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,ASP,BOK,0.4282532,0.25486325,1850.94418,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BAL,BOK,0.30044769,0.24952486,1038.18026,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BAZ,BOK,0.33271495,0.22563063,1350.41396,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BDL,BOK,0.47794391,0.23041113,1288.80361,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BEG,BOK,0.35813102,0.27128853,1220.7508,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,ASP,BOL,0.32384966,0.33003239,883.192896,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BAL,BOL,0.30370175,0.32376479,149.68401,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BAZ,BOL,0.26917254,0.27026593,709.510044,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BDL,BOL,0.43310248,0.30216877,207.388182,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BEG,BOL,0.29734102,0.2895866,203.752905,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BOK,BOL,0.5050895,0.31978612,1186.17551,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,ASP,BOV,0.32764032,0.20826801,839.830229,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BAL,BOV,0.19383869,0.21266964,598.30921,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BAZ,BOV,0.26637292,0.16663253,307.479241,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BDL,BOV,0.37699946,0.17357599,538.466362,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BEG,BOV,0.22934079,0.21591989,477.36174,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BOK,BOV,0.34188561,0.25759504,1043.13745,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,BOL,BOV,0.35515546,0.30630022,633.912018,jby,
Triponez,2014,10.1111/jbi.12456,Lysimachia vulgaris,Macropis europaea,Mutualism,Insect,ASP,CAP,0.27011307,0.22842984,191.010064,jby,
